Name,Linkedin Profile,Date,Country,Product Link,Product Category,Total Upvotes,Total Comments,Day Rank,Team members,Hunter Use,Maker Comment
Raj Savaliya,https://www.linkedin.com/in/savaliya-raj,24/04,India,https://www.producthunt.com/posts/ayehigh,,,,,,,
Hoa Nguyen,https://www.linkedin.com/in/xuho,24/04,Vietnam,https://www.producthunt.com/posts/smart-gantt,,,,,,,
Olúmidé Gbenro,https://www.linkedin.com/in/olumidegbenro,24/04,USA,https://www.producthunt.com/posts/babysongs-ai,,,,,,,
Matthew Phillips,https://www.linkedin.com/in/phillips-m-g,24/04,UK,https://www.producthunt.com/posts/authorful,,,,,,,
Damien Terwagne,https://www.linkedin.com/in/damienterwagne,24/04,France,https://www.producthunt.com/posts/brandboxd,,,,,,,
Talha Haşim Osmanoğlu,https://www.linkedin.com/in/talha-ha%C5%9Fim-osmano%C4%9Flu-2b476b19a,24/04,Turkey,https://www.producthunt.com/posts/promofy,,,,,,,
Tomo Myrman,https://www.linkedin.com/in/tomo-myrman,24/04,Sweden,https://www.producthunt.com/posts/coral-screen,,,,,,,
Greg Cohler,https://www.linkedin.com/in/gregorycohler723,24/04,USA,https://www.producthunt.com/posts/my-workspace-2,,,,,,,
Dani Martini,https://www.linkedin.com/in/danimartini,24/04,Spain,https://www.producthunt.com/posts/padel-em,,,,,,,
H.C. Lanka,https://www.linkedin.com/in/chandu-lanka,24/04,India,https://www.producthunt.com/posts/chelr,,,,,,,
Ashish Makwana,https://www.linkedin.com/in/ashishhmakwana,24/04,India,https://www.producthunt.com/posts/creatorwrk,,,,,,,
Sumit Kumar Jangir,https://www.linkedin.com/in/sumit-jangir,24/04,India,https://www.producthunt.com/posts/boldena,,,,,,,
Rohit Singh,https://www.linkedin.com/in/rohitsingh52,24/04,India,https://www.producthunt.com/posts/buildr,,,,,,,
Alessio Di Salvo,https://www.linkedin.com/in/alessio-di-salvo,24/04,Spain,https://www.producthunt.com/posts/eveski-2,,,,,,,
Gaby Küsters,https://www.linkedin.com/in/gabriela-kusters-8913394b,24/04,Netherlands,https://www.producthunt.com/posts/next-gen-wi-fi-home-alarm-system,,,,,,,
Aaron Lifshin,https://www.linkedin.com/in/aaron-lifshin,24/04,USA,https://www.producthunt.com/posts/meetingpulse,,,,,,,
Aleksandr Sabry,https://www.linkedin.com/in/aleksandr-sabri,25/04,Indonesia,https://www.producthunt.com/posts/sugar-free-food-scanner,,,,,,,
Ashley-Julianne Kim,https://www.linkedin.com/in/ashley-julianne-kim-8a934821b,25/04,USA,https://www.producthunt.com/posts/shadow-4564a43c-70ae-478d-945c-eec410d105ab,,,,,,,
Christoph Dyllick-Brenzinger,https://www.linkedin.com/in/christoph-dyllick-brenzinger,25/04,Germany,https://www.producthunt.com/posts/seatable-5-0,,,,,,,
Naomi Garcia,https://www.linkedin.com/in/naomi-garcia-49065b319,25/04,Japan,https://www.producthunt.com/posts/beeyondai,,,,,,,
Ernst Molden,https://www.linkedin.com/in/ernstmolden,25/04,Austria,https://www.producthunt.com/posts/aquireside.,,,,,,,
Salman Nisar,https://www.linkedin.com/in/salmandotweb,25/04,Pakistan,,,,,,,,
Momen Elshamy,https://www.linkedin.com/in/momenelshamy,25/04,Egypt,https://www.producthunt.com/posts/maatix,,,,,,,
David Karolyi,https://www.linkedin.com/in/davidkarolyi,25/04,Germany,https://www.producthunt.com/posts/faqpopup,,,,,,,
Jan Schmitz,https://www.linkedin.com/in/schmitzjan,25/04,Germany,https://www.producthunt.com/posts/sage-marketer-beta,,,,,,,
Ruban kumar B,https://www.linkedin.com/in/rooben-me,25/04,Canada,https://www.producthunt.com/posts/tone-changer,,,,,,,
Johan Link,https://www.linkedin.com/in/johanlink,25/04,Switzerland,https://www.producthunt.com/posts/linkone-2,,,,,,,
Anuj Bhatia,https://www.linkedin.com/in/anujbhatia28,25/04,India,https://www.producthunt.com/posts/reachhub-social-media-automation-tool,,,,,,,
Sreelal TS,https://www.linkedin.com/in/heysreelal,25/04,India,https://www.producthunt.com/posts/wordle-bot,,,,,,,
Hugo Minetti,https://www.linkedin.com/in/hugominettivisuals,25/04,Australia,https://www.producthunt.com/posts/filmmakeros,,,,,,,
Zeynep Ozkasim,https://www.linkedin.com/in/zeynepozkasim,25/04,Turkey,https://www.producthunt.com/posts/vendor-box,,,,,,,
Ömer Tekin,https://www.linkedin.com/in/benomertekin,25/04,Turkey,https://www.producthunt.com/posts/cryptomatic-bot,,,,,,,
Deepak Deolalikar,https://www.linkedin.com/in/deepakdeolalikar,25/04,USA,https://www.producthunt.com/posts/b2b-product-management-newsletter,,,,,,,
Tristan ROTH,https://www.linkedin.com/in/tristanroth,25/04,Spain,https://www.producthunt.com/posts/isms-directory,,,,,,,
Naman Patel,https://www.linkedin.com/in/namanpatel1112,25/04,Canada,https://www.producthunt.com/posts/saas-world,,,,,,,
Ben Akehurst,https://www.linkedin.com/in/ben-akehurst,25/04,UK,https://www.producthunt.com/posts/eazy-response,,,,,,,
Carmel Givon,https://www.linkedin.com/in/carmel-givon-7432b0160,25/04,Israel,https://www.producthunt.com/posts/shipper-global,,,,,,,
Joel Germano da Silva,https://www.linkedin.com/in/joel-germano-da-silva-310774b7,25/04,Brazil,https://www.producthunt.com/posts/uinterface,,,,,,,
Sumeet Singh,https://www.linkedin.com/in/sumeet-singh-r,25/04,India,https://www.producthunt.com/posts/e-heal-india,,,,,,,
Martin Stellar,https://www.linkedin.com/in/martinstellar,25/04,Spain,https://www.producthunt.com/posts/sales-for-nice-people-training-outline,,,,,,,
Berkay Bindebir,https://www.linkedin.com/in/berkaybindebir,25/04,Turkey,https://www.producthunt.com/posts/viralbot-2,,,,,,,
Edward Whitehead,https://www.linkedin.com/in/ultracoolbru,25/04,Mauritius,https://www.producthunt.com/posts/paybee,,,,,,,
Amou Samuel,https://www.linkedin.com/in/samuel-amou-182976174,25/04,Benin,https://www.producthunt.com/posts/tout-talent,,,,,,,
Vitali Griunvald,https://www.linkedin.com/in/vitali-griunvald,25/04,Israel,https://www.producthunt.com/posts/road-cronicles,,,,,,,
Ethan Zheng,https://www.linkedin.com/in/zhengyudian,26/04,USA,https://www.producthunt.com/posts/jobright-ai-2,,,,,,,
Alex MacCaw,https://www.linkedin.com/in/alex-maccaw-ab592978,26/04,USA,https://www.producthunt.com/posts/reflect-new-tab-for-chrome,,,,,,,
Kieran | nocodelife,https://www.linkedin.com/in/nocodelifedotcom,26/04,UK,https://www.producthunt.com/posts/bullet-launch,,,,,,,
Matthew Mellinger,https://www.linkedin.com/in/matthew-mellinger-471437169,26/04,USA,https://www.producthunt.com/posts/seo-gets,,,,,,,
Apurva Desai,https://www.linkedin.com/in/desai-apurva,26/04,India,https://www.producthunt.com/posts/iconstica-icon-library,,,,,,,
Mikhail Egorov,https://www.linkedin.com/in/lllweb,26/04,Indonesia,https://www.producthunt.com/posts/mfpay-your-mobile-finance-partner,,,,,,,
Zachary Hamed,https://www.linkedin.com/in/zacharyhamed,26/04,USA,https://www.producthunt.com/posts/clay-for-notion,,,,,,,
Liz Wullems-Griffioen,https://www.linkedin.com/in/lizgriffioen,26/04,Switzerland,https://www.producthunt.com/posts/healactively-back-wellness-app,,,,,,,
Kez Hall,https://www.linkedin.com/in/kezdev,26/04,UK,https://www.producthunt.com/posts/taskly,,,,,,,
Gabriel Hall Abreu,https://www.linkedin.com/in/gabriel-hall-abreu-a6b805206,26/04,Portugal,https://www.producthunt.com/posts/price-tracker-2,,,,,,,
Balazs Pozner,https://www.linkedin.com/in/balazs-pozner,26/04,Hungary,https://www.producthunt.com/posts/hackgate,,,,,,,
Michael Keeman,https://www.linkedin.com/in/dmitriikpr,26/04,UK,https://www.producthunt.com/posts/hattl,,,,,,,
Florian Bonniec,https://www.linkedin.com/in/fbonniec,26/04,Canada,https://www.producthunt.com/posts/assignee-history-for-jira-cloud,,,,,,,
Vikas Bishnoi,https://www.linkedin.com/in/vikaskbm,26/04,India,https://www.producthunt.com/posts/slyce-2,,,,,,,
Diogo Matos,https://www.linkedin.com/in/matosdfm,26/04,Portugal,https://www.producthunt.com/posts/startuproaster,,,,,,,
Anneliese Niebauer,https://www.linkedin.com/in/annelieseniebauer,26/04,USA,https://www.producthunt.com/posts/showstop,,,,,,,
Saif Ullah Sajid,https://www.linkedin.com/in/saifsajid99,26/04,Pakistan,https://www.producthunt.com/posts/swifthub-2-0,,,,,,,
Janu Lingeswaran,https://www.linkedin.com/in/janu-lingeswaran,26/04,Germany,https://www.producthunt.com/posts/accountable-3,,,,,,,
Pascal Giehl,https://www.linkedin.com/in/pascalgiehl,26/04,Switzerland,https://www.producthunt.com/posts/secret-santa-4,,,,,,,
Lucas de Vito,https://www.linkedin.com/in/devitolucas,26/04,Brazil,https://www.producthunt.com/posts/dyspute-ai,,,,,,,
Lauren Rothwell,https://www.linkedin.com/in/lauren-rothwell-8403b052/,26/04,USA,https://www.producthunt.com/posts/blaze-382833ca-0257-4c27-9c10-2688e076186d,,,,,,,
Roman Gorobchenko,https://www.linkedin.com/in/romangoro/,26/04,Singapore,https://www.producthunt.com/posts/mfpay-your-mobile-finance-partner,,,,,,,
Yousif Astarabadi,https://www.linkedin.com/in/yousifa/,26/04,USA,https://www.producthunt.com/posts/talktastic-for-macos,,,,,,,
Mustapha Ajermou 🇲🇦,https://www.linkedin.com/in/ajermoumustapha/,26/04,Morocco,https://www.producthunt.com/posts/autoreels-ai,,,,,,,
Ganesh Pimpale,https://www.linkedin.com/in/ganesh-pimpale-864248155/,26/04,USA,https://www.producthunt.com/posts/moonshine,,,,,,,
Guilherme Oenning,https://www.linkedin.com/in/goenning/,26/04,Ireland,https://www.producthunt.com/posts/seo-gets,,,,,,,
Jayaprasad (Jay) Mohanan,https://www.linkedin.com/in/prasad1287/,26/04,Vietnam,https://www.producthunt.com/posts/decipher-news,,,,,,,
Dmitrii (Dima) Kapranov,https://www.linkedin.com/in/dmitriikpr/,26/04,UK,https://www.producthunt.com/posts/hattl,,,,,,,
Korey Hall,https://www.linkedin.com/in/koreyhall/,26/04,UK,https://www.producthunt.com/posts/taskly,,,,,,,
Bigyan Karki,https://www.linkedin.com/in/bigyankarki/,26/04,Canada,https://www.producthunt.com/posts/the-drive-ai-3,,,,,,,
Dave Lavinsky,https://www.linkedin.com/in/davelavinsky/,26/04,USA,https://www.producthunt.com/posts/planpros-ai,,,,,,,
Arlan Rakhmetzhanov,https://www.linkedin.com/in/arlan-rakhmetzhanov-92593425a/,26/04,Kazakhstan,https://www.producthunt.com/posts/foundity,,,,,,,
Dimitri Dessus,https://www.linkedin.com/in/dimitri-dessus/,26/04,France,,,,,,,,
Mohamed Khedher,https://www.linkedin.com/in/mohamed-khedher-8a5752177/,26/04,Tunisia,https://www.producthunt.com/posts/yoteqi,,,,,,,
Alex Pate,https://www.linkedin.com/in/alexjpate/,26/04,Italy,https://www.producthunt.com/posts/glow-6c09d7c4-ece2-4466-b8ed-c17542f44294,,,,,,,
Eric Biggs,https://www.linkedin.com/in/eric-biggs-1717b95a/,26/04,USA,https://www.producthunt.com/posts/shy-apply,,,,,,,
Renee Jackson,https://www.linkedin.com/in/reneejackson/,26/04,USA,https://www.producthunt.com/posts/dyspute-ai,,,,,,,
Cody C. Krecicki,https://www.linkedin.com/in/cody-c-krecicki-3a598560/,26/04,USA,https://www.producthunt.com/posts/callnote-ai,,,,,,,
HECTOR ALBERTO DIAZ GOMEZ,https://www.linkedin.com/in/hector-alberto-diaz-gomez-56b220216/,26/04,Peru,https://www.producthunt.com/posts/edux,,,,,,,
Sergey Anosov,https://www.linkedin.com/in/sergeyanosov,27/04,Estonia,https://www.producthunt.com/posts/scade-pro-2,,,,,,,
Jay Dang,https://www.linkedin.com/in/jay-dang-2142931b1,27/04,USA,https://www.producthunt.com/posts/flow-studio,,,,,,,
Iyar Lin,https://www.linkedin.com/in/iyar-lin,27/04,Israel,https://www.producthunt.com/posts/loops-b4eb3c28-5d9d-4d4a-9414-e57e3faf3f67,,,,,,,
Sophia Chia,https://www.linkedin.com/in/sophia-chia,27/04,Germany,https://www.producthunt.com/posts/intelligent-canvas,,,,,,,
Rafayel Begoyan,https://www.linkedin.com/in/rafayel-begoyan,27/04,Armenia,https://www.producthunt.com/posts/proberix,,,,,,,
Val Sopi,https://www.linkedin.com/in/valsopi,27/04,USA,https://www.producthunt.com/posts/blogstatic-io,,,,,,,
Yukio Ikeda,https://www.linkedin.com/in/yukio-ikeda-a2341b257,27/04,Singapore,https://www.producthunt.com/posts/apidog,,,,,,,
Or Shani,https://www.linkedin.com/in/or-shani,27/4,USA,https://www.producthunt.com/posts/jigso-ai,,,,,,,
Selin Coktin,https://www.linkedin.com/in/selin-coktin,27/4,Turkey,https://www.producthunt.com/posts/paillor-2,,,,,,,
loic lalevee,https://www.linkedin.com/in/loicl,27/4,France,https://www.producthunt.com/posts/fonts-ninja-2,,,,,,,
Jacob Greenway,https://www.linkedin.com/in/jacobgreenway,27/4,USA,https://www.producthunt.com/posts/real-time-voice-translation-by-byrdhouse,,,,,,,
Srirag Vuppala,https://www.linkedin.com/in/srirag-vuppala,27/4,USA,https://www.producthunt.com/posts/depth-4,,,,,,,
Scott White,https://www.linkedin.com/in/scottiewhite,27/4,USA,https://www.producthunt.com/posts/claude-android-app,,,,,,,
Gabriel P.,https://www.linkedin.com/in/dimetech,27/4,USA,https://www.producthunt.com/posts/pullnotifier,,,,,,,
Ryan Glasgow,https://www.linkedin.com/in/ryanglasgow,27/4,USA,https://www.producthunt.com/posts/sprig-heatmaps,,,,,,,
Shrinath Nayak,https://www.linkedin.com/in/shrinathsnayak,27/4,India,https://www.producthunt.com/posts/npmpackage-info,,,,,,,
Abdulhadi Alhajj,https://www.linkedin.com/in/abdulhadiy,27/4,Turkey,https://www.producthunt.com/posts/ai-magicx-coder,,,,,,,
James Ly,https://www.linkedin.com/in/jameshly,27/4,USA,https://www.producthunt.com/posts/kardn,,,,,,,
Will Smillie,https://www.linkedin.com/in/will-smillie-431382210,27/4,USA,https://www.producthunt.com/posts/meme-keeb,,,,,,,
Imtiaz Raqib,https://www.linkedin.com/in/imtiazraqib,27/4,Canada,https://www.producthunt.com/posts/autoskippy-for-chrome,,,,,,,
Dave Faliskie,https://www.linkedin.com/in/davefaliskie,27/4,USA,https://www.producthunt.com/posts/roads-audio,,,,,,,
Mathias Michel,https://www.linkedin.com/in/michel-x-mathias,27/4,Germany,https://www.producthunt.com/posts/rewritebar,,,,,,,
Eddie Cohen,https://www.linkedin.com/in/eddiecohen,27/4,USA,https://www.producthunt.com/posts/infinite-machine-p1-2,,,,,,,
Alon Aminov,https://www.linkedin.com/in/alonaminov,27/4,Canada,https://www.producthunt.com/posts/bix,,,,,,,
Samir Timezgida,https://www.linkedin.com/in/samitimez,27/4,UAE,https://www.producthunt.com/posts/scaaale,,,,,,,
Harry Gardiner,https://www.linkedin.com/in/harrygardiner,27/4,UK,https://www.producthunt.com/posts/vocab-voyage,,,,,,,
Serge Herkül,https://www.linkedin.com/in/serge-herkul,27/4,Estonia,https://www.producthunt.com/posts/potio,,,,,,,
Arian S. Hasan,https://www.linkedin.com/in/ari1337an,27/4,Bangladesh,https://www.producthunt.com/posts/vocablet,,,,,,,
Christophe Haikal,https://www.linkedin.com/in/christophe-haikal,27/4,France,https://www.producthunt.com/posts/yula,,,,,,,
Slaven Ivanov,https://www.linkedin.com/in/slaven-ivanov,27/4,Bulgaria,https://www.producthunt.com/posts/indie-board,,,,,,,
Andrea Simeone,https://www.linkedin.com/in/andrea-simeone-facebook-ads,27/4,Italy,https://www.producthunt.com/posts/replase,,,,,,,
Willy Arisky,https://www.linkedin.com/in/willyarisky,27/4,Indonesia,https://www.producthunt.com/posts/scraper-biz,"Browser Extensions
Web app
Data",10,2,-,1,No,"We just launched Scraper.biz! We are offering an 40% discount forever to members who use our service during the launch period. Use the coupon code ""EARLY"" when registering. This offer is limited to the first 100 sign-ups."
Julien DOLAIS,https://www.linkedin.com/in/julien-dolais,27/4,France,https://www.producthunt.com/posts/shirutree,"Android 
E-commerce
Books",7,1,-,1,No,"Hey Hunters 👋,

Sometimes the YouTube algorithm is powerful !

I stumbled upon a YouTube video about a book haul. The video was quite interesting, even though I don't read a lot (perhaps one book per year).

At the end of the video, I checked the description and there was a Goodreads link, so viewers could check out the books referenced on the creator’s Goodreads profile.

Goodreads is perfect for individual book lovers. They can manage their readings.

However, I found it unfair that when a follower buys something through a creator's Goodreads profile, the money goes to Goodreads instead of the creator, even though it is the creator's follower.

So, I decided to build ShiruTree for content creators.

With ShiruTree, a content creator can share book recommendations and affiliate links in one simple link.

This way, a follower doesn't need to go through the entire video or post history, he/she can easily find a book seen in a video or post and support the creator by purchasing that book through the creator’s affiliate link.

Would love to know your thoughts ^^

P.S : I got rid of recurring payment and went with one-time payment instead."
Ernie Park,https://www.linkedin.com/in/ernestipark,27/4,USA,https://www.producthunt.com/posts/lizzy-sleep,"Health & Fitness
Parenting
Kids & Parenting",18,2,-,2,No,"👋 Hey Product Hunt - we’re excited to share Lizzy Sleep with you all today!

When my wife and I had our first child, figuring out sleep training (getting our baby to sleep on their own) was tough. We knew we needed our sleep back, but sorting through Google, online guides, influencers, etc etc left us overwhelmed and uncertain 😕. We had no idea what we were doing.

We then discovered sleep consulting from the great folks at https://sleepbabyconsulting.com - basically a personalized 1:1 coach. With their help, our son went from rocking to sleep to falling asleep completely on his own in just a week. The consultant gave us a personalized plan, helped us troubleshoot through text, and taught us foundations of good independent sleep.

Sleep consulting is amazing, but has one downside - cost. Like any professional service, it can be expensive. That’s where I saw an opportunity to make sleep consulting more accessible to all, so I teamed up with Ensley, the owner of Sleep Baby Consulting, to make Lizzy Sleep.

The Lizzy Sleep app takes the best of 1:1 sleep consulting and makes it more affordable and available 24/7.

📋 It features a personalized sleep plan based on your preferences, and
💬 24/7 chat where you can troubleshoot and get more nuanced help, even at 2am when your baby won’t sleep. Yes, it's AI-powered, but human supervised and trained via expert sleep consultants.

No more endless meandering through forums and conflicting advice on Google.

We've already seen amazing results with our early users and paying customers, and hope it can help you too!

Check out this demo

Thanks!"
Jamie Peak,https://www.linkedin.com/in/jamie-peak-800644174,28/04,UK,https://www.producthunt.com/posts/startt,,,,,,,
Dale Cudmore,https://www.linkedin.com/in/dale-cudmore,28/04,Canada,https://www.producthunt.com/posts/saasy-trends,,,,,,,
Flávia Fu,https://www.linkedin.com/in/flavia-fu-20b90013a,28/04,China,https://www.producthunt.com/posts/erasee,,,,,,,
Junichi Takahashi,https://www.linkedin.com/in/jtakahashi64,28/04,Japan,https://www.producthunt.com/posts/builco,,,,,,,
Shubhojeet Ghosh,https://www.linkedin.com/in/shubhojeet-ghosh-11961421a,28/04,USA,https://www.producthunt.com/posts/legitt-ai-repo-analyzer,,,,,,,
Ricardo Batista,https://www.linkedin.com/in/batistaricardo,28/04,Spain,https://www.producthunt.com/posts/fidforward,,,,,,,
Sven Stadhouders,https://www.linkedin.com/in/sven-stadhouders-2365221ab,28/04,Germany,https://www.producthunt.com/posts/ragna,,,,,,,
Victor Pereboom,https://www.linkedin.com/in/victorpereboom,28/04,USA,https://www.producthunt.com/posts/ubiops,,,,,,,
Brijesh Bharadwaj,https://www.linkedin.com/in/brijeshbharadwaj,28/04,USA,https://www.producthunt.com/posts/top-gaming-conferences-in-h2-2024-free,,,,,,,
Sanket Sahu,https://www.linkedin.com/in/barisonay,28/04,Turkey,https://www.producthunt.com/posts/websiteauditai,,,,,,,
Francesc Holly,https://www.linkedin.com/in/francesc-holly-73a544246,28/04,Spain,https://www.producthunt.com/posts/mergetimer,,,,,,,
